gene	EM-seq_Preleukemia_Control_rep1	EM-seq_Preleukemia_Control_rep2	EM-seq_Preleukemia_Control_rep3	EM-seq_Preleukemia_Tet2_rep1	EM-seq_Preleukemia_Tet2_rep2	EM-seq_Preleukemia_Tet2_rep3	EM-seq_Preleukemia_Rx1_rep1	EM-seq_Preleukemia_Rx1_rep2	EM-seq_Preleukemia_Rx1_rep3	EM-seq_Preleukemia_Rx1Tet2_rep1	EM-seq_Preleukemia_Rx1Tet2_rep2	EM-seq_Preleukemia_Rx1Tet2_rep3	cluster
chr10.27783621	64.29	68.75	70.59	76.67	83.33	81.58	87.5	90.62	90.32	72.73	87.5	96.43	4
chr1.167404207	73.33	-1.0	70.0	-1.0	90.91	80.0	80.0	94.74	95.45	88.89	94.12	93.33	4
chr9.112716921	52.94	54.84	58.33	53.57	63.33	65.22	70.83	80.0	77.14	77.78	62.5	70.0	4
chr6.3267529	60.0	-1.0	57.14	78.57	77.78	50.0	-1.0	86.36	-1.0	100.0	94.44	100.0	4
chr2.104815062	55.56	51.61	59.38	80.0	68.29	74.36	93.94	82.69	75.0	87.18	90.7	90.32	4
chr10.47576996	31.25	33.33	24.14	33.33	27.27	16.67	32.0	39.02	26.32	47.37	57.14	58.33	4
chr10.116271615	27.27	23.53	25.0	13.33	-1.0	40.0	-1.0	33.33	66.67	50.0	55.0	50.0	4
chr17.24736256	57.14	64.29	63.64	83.33	63.64	61.9	86.67	53.85	-1.0	91.67	81.82	84.62	4
chr3.101563400	45.83	44.44	56.76	54.55	75.0	61.29	81.82	86.11	86.49	83.33	96.67	72.73	4
chr7.144753836	76.92	66.67	66.67	-1.0	93.33	81.82	85.71	86.67	77.78	95.45	93.1	86.67	4
chr5.105169846	47.06	47.83	40.43	60.0	37.21	56.25	70.97	53.33	68.63	69.7	65.52	62.07	4
chr5.139202462	75.0	75.0	75.0	88.46	83.33	69.57	91.67	94.83	83.33	100.0	97.44	94.44	4
chr12.25196259	30.0	36.36	20.0	-1.0	-1.0	33.33	-1.0	77.78	-1.0	94.74	89.47	69.23	4
chr18.34442074	28.0	27.78	30.43	46.15	48.39	51.72	44.44	33.33	28.0	70.83	58.62	42.86	4
chr4.134777256	38.89	47.06	31.25	-1.0	60.87	26.32	50.0	50.0	50.0	72.73	82.35	76.0	4
chr1.157179800	72.22	62.5	66.67	91.67	91.67	76.0	88.89	90.0	75.0	93.55	96.77	88.89	4
chr5.54081352	45.45	45.83	52.17	69.23	46.67	46.15	86.36	71.43	96.55	93.1	87.5	90.48	4
chr17.68152678	26.32	7.69	21.43	44.44	42.11	36.84	38.89	50.0	32.0	76.19	68.18	56.25	4
chr3.35818802	63.16	66.67	73.33	66.67	65.0	63.64	77.78	80.0	72.73	82.61	93.75	90.91	4
chr16.18160745	5.0	12.5	7.14	27.78	26.67	36.84	5.26	13.33	-1.0	26.32	37.5	13.33	4
chr2.68979040	10.0	22.22	13.33	-1.0	30.0	0.0	29.41	24.0	25.0	50.0	54.17	52.94	4
chr10.126013800	66.67	69.23	-1.0	-1.0	90.91	74.07	92.31	88.89	95.45	100.0	87.5	100.0	4
chr11.77460647	41.03	45.0	33.33	40.74	41.94	43.33	70.83	57.14	41.03	67.86	66.67	70.0	4
chr1.39455742	10.53	8.7	13.33	54.55	63.41	72.73	37.5	54.84	24.0	62.07	72.0	85.19	4
chr2.154891284	30.77	35.0	34.29	42.11	41.03	37.5	48.65	59.38	42.86	59.57	51.61	60.0	4
chr17.50581650	38.1	33.33	33.33	54.55	43.33	36.67	47.83	44.83	58.06	69.57	75.0	61.54	4
chr9.31859626	23.08	25.0	19.05	-1.0	36.84	28.57	-1.0	33.33	35.71	50.0	58.33	50.0	4
chr14.32192095	66.67	52.94	60.0	-1.0	61.11	75.0	91.3	89.47	78.57	95.83	87.5	78.95	4
chr14.14206397	55.81	47.62	52.27	60.0	45.28	56.52	78.57	75.0	74.51	72.73	61.36	69.7	4
chr13.71362178	78.95	75.0	68.75	100.0	88.24	-1.0	82.35	72.0	-1.0	93.33	100.0	91.67	4
chr19.29214584	37.5	43.75	43.48	66.67	33.33	36.84	57.14	70.59	-1.0	66.67	71.43	70.59	4
chr1.191656693	90.91	84.62	94.44	-1.0	92.31	91.67	70.0	64.71	57.89	80.0	69.7	100.0	4
chr19.52769787	100.0	94.12	84.62	-1.0	94.44	91.67	50.0	50.0	61.54	90.91	100.0	84.62	4
chr19.14765941	45.0	50.0	37.5	35.71	41.67	52.63	50.0	48.28	51.72	80.0	73.91	78.57	4
chr10.67798873	66.67	57.14	57.14	78.57	79.17	75.0	92.86	91.67	68.75	88.46	94.29	96.0	4
chr5.141630804	52.94	47.37	58.33	76.92	78.95	68.75	71.43	88.46	82.76	90.91	75.86	66.67	4
chr1.39534478	41.03	43.33	51.35	64.52	67.74	62.96	82.14	80.43	69.05	92.11	87.1	76.19	4
chr15.102150376	7.69	0.0	5.0	13.33	4.55	25.0	42.86	52.94	50.0	42.11	60.0	25.0	4
chr3.109642700	11.54	22.22	9.09	8.33	18.92	16.0	35.71	32.43	48.0	59.09	66.67	50.0	4
chr3.123575760	51.11	58.62	54.55	61.54	64.71	45.71	52.94	42.22	54.17	85.71	82.05	89.66	4
chr14.27373159	46.15	48.0	56.67	73.68	67.86	55.56	75.0	74.19	64.0	92.0	82.76	75.0	4
chr11.12263141	62.5	66.67	70.97	100.0	76.19	80.95	86.36	80.0	81.82	85.71	88.89	86.96	4
chr16.23327376	27.27	33.33	17.39	57.89	42.86	54.55	75.0	44.0	38.1	84.0	84.0	79.17	4
chr4.133399302	-1.0	60.0	54.55	90.91	86.67	78.95	-1.0	69.23	47.06	70.59	76.19	73.33	4
chr8.6717964	69.23	61.11	62.5	-1.0	80.0	77.78	86.67	100.0	81.25	88.24	87.5	100.0	4
chr15.100745707	38.46	36.0	41.94	43.33	46.15	45.0	44.44	76.67	60.87	82.76	81.82	78.12	4
chr16.20537713	45.45	38.89	38.89	-1.0	31.82	31.25	60.0	64.71	36.36	63.16	74.07	68.75	4
chr10.13310406	18.18	20.0	-1.0	-1.0	16.67	40.0	20.0	-1.0	20.0	58.33	52.63	50.0	4
chr17.17671387	61.11	50.0	45.45	-1.0	65.52	60.0	77.27	87.5	81.82	47.06	94.44	77.27	4
chr12.24682757	30.43	-1.0	31.58	50.0	40.91	47.37	62.5	39.13	50.0	50.0	56.25	57.14	4
chr11.59745446	25.0	31.82	40.91	73.33	55.0	76.47	51.61	58.82	13.33	73.68	65.0	69.57	4
chr2.160871457	62.86	60.0	66.67	62.5	61.54	64.71	100.0	96.0	81.48	95.0	93.75	85.71	4
chr7.80820149	3.7	6.25	0.0	12.0	9.09	9.52	10.0	10.0	0.0	37.04	42.11	50.0	4
chr8.109963519	40.0	42.86	45.45	76.47	56.25	47.37	73.91	72.73	47.37	60.0	68.42	60.0	4
chr14.111575779	29.63	40.0	36.67	58.33	35.71	61.54	33.33	53.57	52.94	51.52	61.54	54.84	4
chr4.40870114	80.0	80.0	-1.0	-1.0	100.0	-1.0	93.33	-1.0	76.92	100.0	100.0	100.0	4
chr11.59213762	61.9	58.82	62.5	-1.0	80.0	88.89	64.29	94.44	86.67	90.48	84.62	82.61	4
chr5.146653460	72.73	-1.0	72.73	-1.0	-1.0	90.0	-1.0	63.64	-1.0	-1.0	100.0	100.0	4
chr18.80546072	37.5	18.52	32.5	58.06	52.78	55.56	90.48	75.0	62.86	75.0	93.94	92.0	4
chr10.39324144	51.43	44.44	64.71	71.43	83.72	88.46	85.29	78.05	71.05	100.0	87.88	94.12	4
chr7.67743385	37.5	38.46	34.48	48.0	30.3	42.86	57.14	57.69	83.33	81.58	75.76	78.79	4
chr4.141436518	62.96	68.97	68.75	82.35	82.14	75.76	83.33	87.5	86.49	85.0	94.74	91.3	4
chr8.69183299	20.0	10.0	-1.0	-1.0	-1.0	45.45	63.64	41.67	18.75	66.67	68.18	50.0	4
chr14.48278968	-1.0	20.0	26.67	40.0	29.41	29.41	62.5	65.0	14.29	73.68	70.27	65.52	4
chr7.68280519	79.31	69.7	68.42	86.67	78.57	83.33	87.5	94.12	90.0	96.43	100.0	90.0	4
chr14.54138287	54.55	50.0	40.0	88.46	54.55	63.16	78.57	76.0	86.21	88.46	80.95	82.35	4
chr1.39455815	0.0	6.25	18.75	30.0	27.78	56.25	40.0	18.18	22.22	52.38	39.47	56.52	4
chr8.82973075	33.33	33.33	28.57	50.0	32.0	42.11	44.0	53.33	25.93	58.33	72.22	70.83	4
chr3.22039923	70.59	76.92	64.29	-1.0	90.91	90.91	95.83	94.12	100.0	100.0	95.24	100.0	4
chr19.41916800	80.0	-1.0	84.21	-1.0	73.33	64.29	50.0	42.11	45.45	-1.0	-1.0	82.35	4
chr14.10451858	53.33	58.82	46.15	65.0	76.47	73.33	77.78	77.27	88.24	88.0	93.75	87.5	4
chr3.115674042	61.11	52.0	68.42	83.33	80.77	63.64	72.73	76.92	50.0	88.24	91.3	100.0	4
chr13.27276108	75.0	77.27	72.0	100.0	66.67	73.33	85.71	100.0	94.12	91.3	100.0	100.0	4
chr5.64980149	50.0	48.48	58.82	61.29	67.74	74.19	83.33	85.0	91.43	96.77	100.0	76.19	4
chr11.86755171	73.53	79.17	78.95	90.48	78.95	87.5	82.61	92.86	92.59	96.43	100.0	100.0	4
chr5.119953907	59.26	60.87	68.97	63.64	73.33	70.0	58.82	81.82	80.0	87.5	82.61	88.89	4
chr14.115250569	24.0	15.0	25.0	59.09	46.43	55.88	32.26	58.7	50.0	60.0	95.83	81.48	4
chr16.97471110	58.97	48.39	57.14	70.59	71.11	50.0	80.65	87.5	77.42	77.14	84.38	88.0	4
chr10.98897709	64.29	50.0	62.5	90.0	90.0	91.67	58.82	70.59	81.25	92.31	92.0	85.0	4
chr7.45451282	63.33	55.56	52.17	89.47	69.7	84.21	95.45	76.92	60.0	85.19	89.66	94.29	4
chr9.31567953	54.55	-1.0	58.33	-1.0	68.75	77.78	75.0	75.0	81.25	84.0	78.57	71.43	4
chr13.96269499	75.0	-1.0	78.57	-1.0	80.0	94.12	100.0	95.45	95.0	100.0	100.0	-1.0	4
chr10.123747363	44.0	38.46	42.86	58.33	58.82	72.22	42.86	57.14	74.07	61.9	67.74	57.89	4
chr14.54128684	47.06	50.0	47.62	81.82	75.0	78.95	89.47	73.53	52.17	83.33	85.0	82.35	4
chr8.27225760	60.53	62.5	62.5	79.31	70.27	75.0	90.91	70.27	68.42	82.35	84.62	86.36	4
chr5.114532551	57.89	46.15	61.11	87.5	54.17	52.63	84.62	88.0	82.35	100.0	91.3	84.62	4
chr4.107904530	41.46	29.17	39.29	60.71	52.94	36.0	34.78	66.67	69.23	80.0	82.86	85.71	4
chr2.46446267	71.43	81.82	75.0	86.36	94.12	92.86	87.5	85.71	100.0	95.0	100.0	100.0	4
chr8.30762870	84.62	92.86	85.71	-1.0	75.0	75.0	54.55	63.64	66.67	100.0	58.82	66.67	4
chr14.86215719	19.05	14.29	14.29	61.54	33.33	26.67	57.89	58.62	59.26	65.22	72.41	78.57	4
chr12.101829584	71.43	66.67	71.43	90.0	88.0	83.33	89.47	81.25	89.66	96.3	93.33	91.3	4
chr1.35784441	66.67	71.43	76.47	-1.0	92.86	83.33	87.5	100.0	92.86	95.65	93.1	88.0	4
chr11.43901157	68.75	-1.0	66.67	-1.0	82.35	75.0	88.89	91.3	78.26	87.5	93.33	93.75	4
chr3.145933731	10.0	30.3	30.77	37.5	35.29	34.29	62.5	72.5	44.74	82.14	70.0	82.76	4
chr2.19966782	59.09	52.17	53.57	93.75	47.83	73.08	70.59	92.0	76.92	80.77	75.0	76.0	4
chr19.40658587	29.79	36.17	25.71	57.14	52.27	45.71	22.22	18.18	30.3	53.12	63.33	63.41	4
chr5.45673339	72.22	71.43	63.16	90.91	85.0	92.86	81.82	100.0	80.95	88.24	95.24	95.45	4
chr14.79259317	20.0	21.05	21.05	34.29	39.58	48.48	36.0	42.0	12.82	69.05	75.0	60.87	4
chr1.161092539	63.64	61.54	61.11	94.74	78.12	83.33	81.82	90.91	50.0	90.0	90.91	90.91	4
chr17.44475103	34.38	-1.0	35.71	64.71	37.5	43.75	70.0	58.33	30.43	84.62	80.0	75.0	4
chr16.31193002	45.45	41.67	47.06	83.33	72.73	76.47	44.44	77.78	-1.0	84.21	87.5	83.87	4
chr2.104179731	66.67	55.0	52.38	71.43	64.29	60.0	78.95	85.0	88.0	86.36	93.33	92.31	4
chr4.31860693	55.0	31.82	47.06	68.75	47.37	39.53	87.5	78.57	80.95	90.62	96.88	100.0	4
chr16.97300116	60.53	63.64	61.7	73.68	60.47	76.47	95.83	87.76	90.48	90.32	95.35	93.33	4
chr14.52567977	53.85	55.0	64.71	86.11	95.45	66.67	89.66	72.22	81.25	88.24	91.3	93.75	4
chr3.19408459	33.33	17.65	23.08	38.89	13.33	16.67	40.0	53.33	60.0	76.19	66.67	-1.0	4
chr12.30343705	-1.0	90.91	90.0	-1.0	69.23	70.0	90.0	100.0	87.5	94.44	76.47	84.62	4
chr13.93093005	30.23	29.17	41.94	58.62	46.67	70.83	57.89	65.71	50.0	64.86	76.19	75.0	4
chr12.45070272	59.38	58.33	68.29	71.43	67.65	71.43	93.1	71.15	72.73	88.0	86.67	91.3	4
chr1.182720213	68.42	73.08	70.59	77.78	92.0	75.0	76.92	80.95	72.0	86.96	94.74	94.74	4
chr1.93434460	75.0	66.67	75.0	76.19	75.0	74.07	88.89	82.76	84.21	90.0	100.0	91.3	4
chr7.98550805	41.67	-1.0	40.0	66.67	56.25	50.0	81.25	73.33	76.92	90.0	70.59	62.5	4
chr17.44910154	51.28	48.84	43.59	76.47	69.44	75.0	51.72	58.82	51.28	69.57	91.3	75.0	4
chr2.130841123	36.84	27.27	36.0	29.41	33.33	50.0	47.62	45.16	48.15	61.29	74.07	63.64	4
chr4.135594244	50.0	63.64	63.64	75.0	54.17	91.3	85.0	95.24	85.71	95.45	92.0	82.35	4
chr4.45142721	8.33	9.09	25.0	21.43	30.77	7.69	31.25	30.0	18.18	50.0	56.52	42.86	4
chr2.93185107	61.54	54.55	68.75	-1.0	81.25	81.82	-1.0	88.46	63.16	90.48	88.24	100.0	4
chr10.13245850	66.67	69.23	-1.0	72.73	82.35	54.55	58.33	46.67	53.85	86.67	93.33	87.5	4
chr2.127914177	40.0	31.25	45.0	-1.0	53.33	65.0	80.0	78.57	77.27	72.22	86.67	63.64	4
chr8.67911059	33.33	28.57	35.29	-1.0	37.5	36.0	40.0	41.67	73.33	61.11	77.78	70.59	4
chr11.51475070	55.26	57.14	62.16	68.18	66.67	85.71	78.57	73.81	82.35	81.08	81.25	72.73	4
chr4.57849709	27.27	-1.0	33.33	30.0	28.57	43.75	70.59	83.33	-1.0	80.0	88.89	76.19	4
chr8.26000280	51.28	56.67	50.0	78.38	74.36	68.57	82.35	84.31	67.74	91.18	97.37	84.85	4
chr17.10375877	80.0	69.57	70.0	70.0	76.92	86.67	89.47	89.29	96.55	95.24	91.67	100.0	4
chr7.30258269	35.0	40.0	42.86	70.0	60.0	38.46	70.0	77.78	72.73	54.55	85.71	92.86	4
chr11.20280058	40.91	36.84	54.17	71.43	61.29	50.0	66.67	78.57	76.67	88.24	96.55	96.97	4
chr6.100722638	47.62	34.62	48.15	-1.0	57.14	55.56	47.37	68.18	44.44	86.36	82.14	84.21	4
chr4.120211623	94.44	91.67	86.67	-1.0	71.43	70.0	92.31	93.33	100.0	100.0	92.31	95.65	4
chr12.21409862	75.0	61.54	70.0	91.67	100.0	53.33	86.36	78.57	45.0	100.0	92.31	100.0	4
chr4.136816958	18.75	22.22	18.18	-1.0	57.14	9.09	50.0	53.57	-1.0	53.33	70.0	71.43	4
chr1.127038006	43.75	42.11	40.91	50.0	48.15	26.09	52.94	78.26	67.65	60.87	65.52	60.87	4
chr8.26481422	54.55	66.67	64.71	70.0	68.0	61.11	73.33	66.67	70.0	89.47	95.83	84.62	4
chr6.99374532	16.67	10.0	18.75	26.67	20.0	0.0	13.33	0.0	-1.0	33.33	36.67	44.44	4
chr1.143464498	70.0	75.0	73.68	76.19	80.0	76.92	93.75	96.15	93.75	93.1	96.77	83.33	4
chr6.115953916	67.74	60.61	57.89	81.25	87.88	86.67	80.95	74.07	53.12	89.47	88.89	88.24	4
chr2.70696669	55.26	47.62	44.83	50.0	57.14	42.42	64.0	52.78	51.85	78.57	75.0	74.19	4
chr1.193336350	63.64	-1.0	63.64	-1.0	83.33	54.55	70.59	100.0	-1.0	93.33	94.12	86.36	4
chr7.80422999	25.0	27.27	31.03	68.75	55.88	18.18	25.0	32.0	42.86	47.37	56.0	50.0	4
chr4.118010096	74.19	68.75	71.74	81.82	77.5	87.88	94.29	92.86	89.74	100.0	100.0	95.24	4
chr10.59560932	64.0	68.75	70.59	62.5	64.0	68.18	88.0	94.44	77.27	90.48	100.0	89.47	4
chr14.60425940	52.17	55.56	50.0	64.29	78.26	68.75	100.0	79.17	72.97	85.37	82.14	93.33	4
chr3.31092963	66.67	61.54	70.97	54.55	78.26	87.1	76.19	80.0	70.83	88.46	94.12	88.89	4
chr17.31971290	48.48	52.17	53.85	40.91	68.57	58.33	78.57	76.92	64.29	83.33	90.32	84.62	4
chr4.141830948	77.78	81.25	75.0	96.77	87.5	90.48	88.24	94.29	92.31	94.44	100.0	100.0	4
chr9.37582134	25.0	23.08	13.33	27.27	7.69	-1.0	38.46	58.82	53.85	76.92	70.59	83.33	4
chr1.152872310	63.64	70.97	67.5	79.31	71.43	68.75	81.48	82.93	84.78	87.5	94.44	85.71	4
chr2.61599901	47.83	40.0	52.63	60.0	65.52	64.71	73.91	81.82	71.43	62.5	72.0	85.0	4
chr11.45947746	47.06	60.0	48.28	75.0	44.44	40.0	95.24	92.86	88.24	95.65	85.0	80.0	4
chr7.135813711	58.33	62.5	70.73	85.71	74.07	78.57	46.67	64.71	68.75	88.89	94.29	90.48	4
chr13.114100704	53.85	54.55	54.55	75.86	85.71	82.35	77.78	79.49	78.26	100.0	95.45	100.0	4
chr4.132806121	58.82	59.09	45.45	72.73	75.0	66.67	73.33	88.0	75.86	75.0	85.19	87.5	4
chr12.105977910	55.56	41.18	46.15	72.73	42.86	45.45	83.33	80.0	73.68	66.67	84.21	76.19	4
chr1.162218579	41.67	43.75	48.0	42.86	40.74	23.08	73.68	66.67	50.0	73.91	82.14	70.37	4
chr11.81873994	75.0	76.47	77.78	66.67	100.0	76.92	80.95	90.0	87.5	95.45	100.0	100.0	4
chr3.27565523	-1.0	45.45	42.11	66.67	54.55	-1.0	64.71	80.0	80.0	72.22	76.47	77.27	4
chr9.111454180	0.0	15.0	5.0	-1.0	33.33	14.29	0.0	15.79	5.26	35.29	40.91	55.56	4
chr2.168544530	-1.0	54.55	57.14	-1.0	-1.0	88.24	69.23	81.82	-1.0	84.62	80.0	76.47	4
chr6.31361550	58.33	-1.0	55.56	72.22	66.67	-1.0	83.33	84.62	75.0	85.71	70.0	80.0	4
chr11.72000389	33.33	28.57	26.32	52.63	56.52	61.11	53.85	43.48	51.72	52.94	47.06	50.0	4
chr19.56815810	60.0	53.57	66.67	68.97	76.92	59.09	62.5	75.0	74.19	84.0	90.91	84.0	4
chr9.40658366	31.58	23.08	18.18	34.29	54.84	46.15	41.38	41.67	36.36	51.35	58.82	60.0	4
chr8.122323298	68.42	70.0	64.71	-1.0	71.43	50.0	87.5	94.44	60.0	94.12	95.0	95.0	4
chr3.84207434	52.94	-1.0	50.0	-1.0	84.62	71.43	56.25	94.12	68.75	88.24	86.67	89.47	4
chr10.61544678	58.33	-1.0	60.0	86.67	83.33	66.67	-1.0	92.86	64.71	93.33	96.43	100.0	4
chr4.84177435	61.54	57.14	55.56	-1.0	75.0	55.0	70.59	-1.0	52.63	83.33	94.12	81.82	4
chr19.53543039	70.0	70.0	73.33	80.95	77.78	71.43	95.0	87.88	94.12	96.0	82.61	86.36	4
chr7.118636163	77.27	71.43	69.57	81.82	80.0	64.0	100.0	93.75	100.0	95.45	95.83	94.74	4
chr4.58182649	59.26	53.33	52.38	71.43	69.23	60.71	76.47	77.5	86.96	80.0	84.44	84.0	4
chr6.13015080	75.0	75.0	67.39	81.48	69.57	75.0	70.37	95.0	88.24	90.38	94.12	93.1	4
chr10.120459012	70.59	63.16	57.14	70.83	79.31	57.14	84.62	87.5	95.45	78.57	90.62	80.77	4
chr7.49567174	70.0	63.64	68.42	-1.0	100.0	-1.0	83.33	100.0	63.64	90.0	100.0	100.0	4
chr5.135996336	-1.0	63.64	63.64	-1.0	86.67	-1.0	100.0	85.71	-1.0	94.12	100.0	100.0	4
chr16.45176681	53.85	58.06	50.0	71.88	51.61	56.0	46.43	44.19	33.33	76.92	70.59	75.0	4
chr4.83266529	80.65	72.22	71.79	71.43	81.08	74.07	95.24	97.22	87.5	95.0	100.0	100.0	4
chr1.59498407	40.0	50.0	-1.0	50.0	35.71	50.0	85.71	66.67	84.62	83.33	100.0	100.0	4
chr5.125036710	58.33	50.0	64.71	68.18	59.26	73.68	89.47	100.0	75.0	100.0	96.15	95.0	4
chr1.86258430	31.58	37.5	27.27	33.33	12.5	18.18	41.18	32.43	9.52	61.54	65.12	51.72	4
chr1.118556654	70.59	76.47	73.68	81.25	87.5	92.86	78.95	80.0	83.33	100.0	100.0	91.67	4
chr19.11614304	24.0	12.5	13.33	25.0	8.33	5.56	5.56	5.0	15.79	43.48	50.0	40.91	4
chr16.95385918	73.33	64.29	73.68	87.5	82.14	63.64	80.95	84.21	84.62	91.67	96.15	96.0	4
chr11.21343553	60.0	60.87	54.55	61.9	70.37	73.08	93.94	92.11	93.1	100.0	92.5	96.3	4
chr7.76094221	52.38	47.83	59.09	59.09	64.0	76.47	50.0	70.37	38.89	78.12	77.27	81.82	4
chr4.53638753	22.73	14.29	25.0	50.0	46.67	30.43	58.33	46.15	33.33	64.71	64.71	78.95	4
chr14.33603765	65.62	58.33	62.5	56.0	65.0	57.14	84.62	85.11	79.31	75.0	83.87	72.41	4
chr4.97832222	0.0	7.69	9.09	-1.0	-1.0	15.38	37.5	36.36	23.08	33.33	46.67	37.5	4
chr1.36861077	56.25	41.38	48.57	55.26	64.29	45.0	62.86	52.38	28.57	76.92	83.78	75.76	4
chr14.22754267	58.33	70.0	60.0	63.64	86.67	58.33	93.33	100.0	73.33	95.24	94.44	100.0	4
chr7.66117718	14.29	3.57	16.67	14.29	20.0	33.33	16.67	24.14	7.69	45.45	38.46	55.56	4
chr13.19246729	68.75	58.33	55.56	79.17	89.47	84.38	85.0	72.97	78.12	80.56	93.33	87.5	4
chr10.51476987	37.5	46.67	41.18	46.67	59.26	31.58	76.92	62.5	70.59	50.0	85.71	63.16	4
chr19.53183796	22.22	30.0	18.18	50.0	59.09	56.52	27.27	17.5	12.5	56.67	34.48	60.0	4
chr13.59485331	61.54	63.64	58.33	75.0	68.0	88.46	61.54	55.56	45.45	82.35	78.57	88.24	4
chr9.32533647	48.28	47.37	37.04	62.96	50.0	60.0	72.41	58.62	67.57	84.62	83.78	94.44	4
chr17.90791651	80.95	76.47	76.47	-1.0	87.5	76.47	94.44	86.36	95.24	100.0	100.0	100.0	4
chr1.137333755	70.59	-1.0	66.67	85.71	69.23	91.67	73.33	77.27	100.0	91.3	95.24	88.24	4
chr13.41361049	46.43	53.85	58.06	44.44	73.33	68.18	72.73	63.89	48.15	85.19	80.0	86.36	4
chr3.97665809	53.85	61.22	62.07	76.79	78.57	82.93	61.54	60.34	71.79	92.11	67.27	82.35	4
chr1.40360392	45.45	60.0	50.0	-1.0	83.33	69.23	82.61	72.73	50.0	90.48	84.38	100.0	4
chr19.27748605	66.67	60.71	64.1	100.0	90.91	88.89	86.21	80.56	70.83	96.67	87.5	95.24	4
chr13.20372506	42.86	-1.0	50.0	54.55	9.09	-1.0	93.33	90.91	69.23	94.12	89.47	82.35	4
chr6.149376464	54.55	40.0	45.45	-1.0	63.16	52.38	81.82	87.5	85.0	78.57	87.5	82.61	4
chr15.100182681	67.86	58.33	65.22	70.0	60.0	62.07	92.31	94.59	80.0	92.86	96.43	100.0	4
chr3.105193830	29.03	16.67	18.18	33.33	25.0	45.45	56.25	35.71	34.38	45.83	52.38	47.83	4
chr18.69947092	50.0	53.85	58.33	70.0	31.58	42.31	66.67	81.82	64.29	95.65	96.3	91.3	4
chr19.53496948	43.24	40.0	45.71	80.0	69.77	72.41	53.85	70.0	52.17	85.71	82.35	94.74	4
chr3.10787116	44.0	32.26	48.48	38.71	40.54	50.0	60.87	48.57	33.33	80.0	74.36	70.37	4
chr6.83020632	43.75	42.86	44.44	51.72	50.0	44.83	70.0	68.09	72.41	87.1	76.92	80.65	4
chr2.45283500	63.64	63.64	55.56	71.43	83.33	55.56	90.32	91.67	86.49	87.5	92.86	95.45	4
chr15.83501621	70.21	69.7	75.0	84.0	91.84	86.67	84.85	83.67	76.74	94.12	94.34	90.24	4
chr5.64435613	41.18	25.0	35.29	-1.0	53.85	-1.0	53.33	60.0	76.92	92.31	80.0	81.82	4
chr8.95215171	71.43	70.0	80.0	100.0	89.47	86.67	100.0	89.47	93.33	80.0	94.44	100.0	4
chr18.11931763	-1.0	10.0	15.38	0.0	18.18	-1.0	-1.0	30.77	5.26	100.0	78.95	86.67	4
chr14.36868792	55.56	55.17	60.87	88.24	80.56	88.46	71.43	67.65	73.68	73.33	93.33	80.77	4
chr19.51728835	59.52	54.29	65.0	60.0	61.9	68.75	54.55	64.86	70.27	81.82	84.78	75.0	4
chr6.99372651	54.17	33.33	40.74	66.67	45.45	39.13	75.0	68.57	79.17	85.71	95.45	72.73	4
chr13.80723843	47.92	50.0	54.72	62.22	68.0	57.14	79.49	83.33	72.22	82.35	92.86	82.61	4
chr3.19520257	34.78	34.78	42.86	50.0	53.57	59.09	46.15	50.0	38.46	59.09	72.41	65.22	4
chr2.45177339	23.33	21.88	45.24	30.95	31.43	44.0	50.0	69.23	25.0	68.42	86.05	75.68	4
chr15.97587992	28.57	18.18	33.33	33.33	37.5	21.43	52.17	52.94	47.83	66.67	68.18	72.73	4
chr14.8232026	16.28	7.14	13.95	29.27	26.09	31.43	28.21	48.98	34.04	51.22	62.22	62.07	4
chr10.68255235	66.67	66.67	66.67	83.33	81.25	58.82	84.21	88.89	85.0	88.89	95.0	93.75	4
chr1.164953748	-1.0	9.09	5.88	-1.0	7.69	0.0	53.33	55.0	17.65	66.67	63.64	61.54	4
chr6.95219583	73.91	63.16	70.37	76.47	62.07	78.95	92.86	91.3	85.0	86.36	90.48	85.71	4
chr13.46845080	81.48	73.08	71.43	83.33	89.29	94.74	89.29	93.55	90.91	93.1	100.0	100.0	4
chr9.117439316	5.88	16.67	13.33	10.0	17.65	13.33	16.67	26.32	21.05	29.41	38.1	29.41	4
chrX.11734202	73.68	73.33	77.78	100.0	100.0	83.33	100.0	100.0	94.12	100.0	92.31	92.31	4
chr1.180393872	41.38	53.85	45.24	62.5	43.24	38.71	76.19	65.91	62.5	78.95	87.8	88.46	4
chr11.32566000	54.17	52.94	45.45	66.67	75.0	77.78	50.0	54.55	20.83	88.89	88.89	88.46	4
chr9.15860527	72.73	70.0	-1.0	80.95	72.73	78.57	90.91	100.0	-1.0	89.47	95.24	92.31	4
chr17.46690864	71.43	61.11	68.42	80.95	73.33	77.78	94.74	94.44	100.0	90.48	100.0	93.75	4
chr10.12824137	68.75	68.97	62.96	89.29	91.67	90.48	92.59	88.0	66.67	100.0	100.0	97.56	4
chr19.32760343	22.58	22.22	23.08	36.36	28.57	32.0	47.83	42.86	43.59	50.0	48.0	60.0	4
chr13.96953035	44.83	42.11	33.33	65.0	52.17	50.0	86.36	96.55	88.89	81.82	95.45	80.77	4
chr7.110947765	31.25	25.93	48.48	71.43	54.84	57.14	52.0	61.29	66.67	81.82	85.71	68.75	4
